min,max,mean,std,median,p01,p05,p25,p75,p95,p99,nonzero_fraction,filename,patient_id,slice,split
0.0,161.0,24.718795776367188,42.75201416015625,0.0,0.0,0.0,0.0,46.0,111.0,127.0,0.2680981878698225,BraTS2021_00052_flair_69.png,BraTS2021_00052,69,train
0.0,189.0,41.18650436401367,44.551937103271484,0.0,0.0,0.0,0.0,82.0,112.0,132.0,0.4992372411242604,BraTS2021_00053_flair_0.png,BraTS2021_00053,0,train
0.0,201.0,43.252567291259766,46.017066955566406,30.0,0.0,0.0,0.0,86.0,116.0,137.0,0.512134800295858,BraTS2021_00053_flair_5.png,BraTS2021_00053,5,train
0.0,129.0,18.521034240722656,31.039382934570312,0.0,0.0,0.0,0.0,45.0,82.0,97.0,0.2838387573964497,BraTS2021_00054_flair_0.png,BraTS2021_00054,0,train
0.0,122.0,20.616100311279297,33.0931510925293,0.0,0.0,0.0,0.0,54.0,87.0,100.0,0.2970367973372781,BraTS2021_00054_flair_10.png,BraTS2021_00054,10,train
0.0,151.0,20.351654052734375,32.44700622558594,0.0,0.0,0.0,0.0,52.0,85.0,99.0,0.3103735207100592,BraTS2021_00054_flair_15.png,BraTS2021_00054,15,train
0.0,138.0,20.0750732421875,32.591339111328125,0.0,0.0,0.0,0.0,51.0,85.0,99.0,0.29467917899408286,BraTS2021_00054_flair_5.png,BraTS2021_00054,5,train
0.0,135.0,27.890417098999023,38.15336227416992,0.0,0.0,0.0,0.0,68.0,95.0,109.0,0.3814950073964497,BraTS2021_00056_flair_47.png,BraTS2021_00056,47,train
0.0,128.0,26.694780349731445,37.347984313964844,0.0,0.0,0.0,0.0,66.0,94.0,108.0,0.35902829142011833,BraTS2021_00056_flair_52.png,BraTS2021_00056,52,train
0.0,127.0,25.30757713317871,37.225101470947266,0.0,0.0,0.0,0.0,66.0,93.0,106.0,0.33459689349112426,BraTS2021_00056_flair_57.png,BraTS2021_00056,57,train
0.0,128.0,22.945404052734375,36.146419525146484,0.0,0.0,0.0,0.0,63.0,92.0,105.0,0.304479474852071,BraTS2021_00056_flair_62.png,BraTS2021_00056,62,train
0.0,126.0,19.296228408813477,33.6883659362793,0.0,0.0,0.0,0.0,34.0,87.0,102.0,0.26118713017751477,BraTS2021_00056_flair_67.png,BraTS2021_00056,67,train
0.0,121.0,18.63112449645996,33.03857421875,0.0,0.0,0.0,0.0,27.0,90.0,101.0,0.2618805473372781,BraTS2021_00058_flair_0.png,BraTS2021_00058,0,train
0.0,131.0,27.325443267822266,37.83159255981445,0.0,0.0,0.0,0.0,65.0,96.0,110.0,0.37026164940828404,BraTS2021_00058_flair_37.png,BraTS2021_00058,37,train
0.0,136.0,27.684356689453125,38.575439453125,0.0,0.0,0.0,0.0,68.0,98.0,112.0,0.3662860576923077,BraTS2021_00058_flair_42.png,BraTS2021_00058,42,train
0.0,138.0,26.929733276367188,38.14889907836914,0.0,0.0,0.0,0.0,67.0,97.0,112.0,0.3585660133136095,BraTS2021_00058_flair_47.png,BraTS2021_00058,47,train
0.0,141.0,26.561668395996094,38.26730728149414,0.0,0.0,0.0,0.0,67.0,97.0,111.0,0.34453587278106507,BraTS2021_00058_flair_52.png,BraTS2021_00058,52,train
0.0,130.0,25.556167602539062,38.20037841796875,0.0,0.0,0.0,0.0,68.0,96.0,109.0,0.3266919378698225,BraTS2021_00058_flair_57.png,BraTS2021_00058,57,train
0.0,129.0,23.833486557006836,37.69073486328125,0.0,0.0,0.0,0.0,65.0,96.0,109.0,0.3011048446745562,BraTS2021_00058_flair_62.png,BraTS2021_00058,62,train
0.0,134.0,20.35863494873047,35.010948181152344,0.0,0.0,0.0,0.0,42.0,91.0,104.0,0.26728920118343197,BraTS2021_00058_flair_67.png,BraTS2021_00058,67,train
0.0,179.0,23.0333309173584,43.60539627075195,0.0,0.0,0.0,0.0,0.0,119.0,140.0,0.23851238905325445,BraTS2021_00059_flair_68.png,BraTS2021_00059,68,train
0.0,210.0,28.352602005004883,40.91703414916992,0.0,0.0,0.0,0.0,67.0,106.0,130.0,0.35761834319526625,BraTS2021_00060_flair_57.png,BraTS2021_00060,57,train
0.0,173.0,26.55022621154785,41.14143371582031,0.0,0.0,0.0,0.0,64.0,108.0,130.0,0.32597540680473375,BraTS2021_00060_flair_62.png,BraTS2021_00060,62,train
0.0,176.0,23.05734634399414,38.951412200927734,0.0,0.0,0.0,0.0,52.0,104.0,128.0,0.2884846523668639,BraTS2021_00060_flair_67.png,BraTS2021_00060,67,train
0.0,135.0,29.1466121673584,35.31240463256836,0.0,0.0,0.0,0.0,62.0,91.0,104.0,0.4488951553254438,BraTS2021_00061_flair_25.png,BraTS2021_00061,25,train
0.0,137.0,29.0526065826416,35.54446792602539,0.0,0.0,0.0,0.0,62.0,91.0,107.0,0.4456129807692308,BraTS2021_00061_flair_30.png,BraTS2021_00061,30,train
0.0,133.0,28.778013229370117,35.71833801269531,0.0,0.0,0.0,0.0,61.0,93.0,108.0,0.43685281065088755,BraTS2021_00061_flair_35.png,BraTS2021_00061,35,train
0.0,134.0,28.095922470092773,35.7675895690918,0.0,0.0,0.0,0.0,62.0,92.0,107.0,0.41815366124260356,BraTS2021_00061_flair_40.png,BraTS2021_00061,40,train
0.0,135.0,26.792274475097656,35.48530578613281,0.0,0.0,0.0,0.0,61.0,91.0,107.0,0.39374537721893493,BraTS2021_00061_flair_45.png,BraTS2021_00061,45,train
0.0,125.0,24.759429931640625,34.88619613647461,0.0,0.0,0.0,0.0,60.0,89.0,104.0,0.366771449704142,BraTS2021_00061_flair_50.png,BraTS2021_00061,50,train
0.0,131.0,22.08339500427246,33.642269134521484,0.0,0.0,0.0,0.0,56.0,87.0,102.0,0.3321237056213018,BraTS2021_00061_flair_55.png,BraTS2021_00061,55,train
0.0,126.0,19.43703842163086,32.18776321411133,0.0,0.0,0.0,0.0,49.0,84.0,101.0,0.2950952292899408,BraTS2021_00061_flair_60.png,BraTS2021_00061,60,train
0.0,127.0,16.14323616027832,29.876602172851562,0.0,0.0,0.0,0.0,7.0,80.0,97.0,0.2514330621301775,BraTS2021_00061_flair_65.png,BraTS2021_00061,65,train
0.0,194.0,23.726470947265625,39.94841384887695,0.0,0.0,0.0,0.0,52.0,106.0,122.0,0.28862333579881655,BraTS2021_00062_flair_0.png,BraTS2021_00062,0,train
0.0,159.0,24.80038833618164,40.478782653808594,0.0,0.0,0.0,0.0,61.0,107.0,122.0,0.30450258875739644,BraTS2021_00062_flair_5.png,BraTS2021_00062,5,train
0.0,233.0,34.225013732910156,49.71830368041992,0.0,0.0,0.0,0.0,84.0,127.0,148.0,0.362657174556213,BraTS2021_00063_flair_0.png,BraTS2021_00063,0,train
0.0,187.0,42.056907653808594,53.321815490722656,0.0,0.0,0.0,0.0,95.0,134.0,154.0,0.4230769230769231,BraTS2021_00063_flair_10.png,BraTS2021_00063,10,train
0.0,255.0,44.647491455078125,54.06782150268555,0.0,0.0,0.0,0.0,97.0,137.0,158.0,0.4497965976331361,BraTS2021_00063_flair_15.png,BraTS2021_00063,15,train
0.0,205.0,46.05958938598633,54.27658462524414,0.0,0.0,0.0,0.0,97.0,138.0,160.0,0.4625092455621302,BraTS2021_00063_flair_20.png,BraTS2021_00063,20,train
0.0,203.0,46.494476318359375,54.70027542114258,0.0,0.0,0.0,0.0,97.0,139.0,163.0,0.46324889053254437,BraTS2021_00063_flair_25.png,BraTS2021_00063,25,train
0.0,210.0,47.10965347290039,55.36555480957031,0.0,0.0,0.0,0.0,100.0,140.0,163.0,0.4621394230769231,BraTS2021_00063_flair_30.png,BraTS2021_00063,30,train
0.0,223.0,46.024314880371094,54.51578903198242,0.0,0.0,0.0,0.0,96.0,140.0,164.0,0.45700813609467456,BraTS2021_00063_flair_35.png,BraTS2021_00063,35,train
0.0,225.0,45.34523010253906,54.828094482421875,0.0,0.0,0.0,0.0,95.0,141.0,166.0,0.4451507026627219,BraTS2021_00063_flair_40.png,BraTS2021_00063,40,train
0.0,185.0,38.423561096191406,51.147666931152344,0.0,0.0,0.0,0.0,91.0,129.0,151.0,0.3998705621301775,BraTS2021_00063_flair_5.png,BraTS2021_00063,5,train
0.0,165.0,31.918846130371094,45.25205612182617,0.0,0.0,0.0,0.0,75.0,116.0,140.0,0.35919008875739644,BraTS2021_00064_flair_56.png,BraTS2021_00064,56,train
0.0,166.0,28.052629470825195,42.864044189453125,0.0,0.0,0.0,0.0,69.0,110.0,134.0,0.3222771819526627,BraTS2021_00064_flair_61.png,BraTS2021_00064,61,train
0.0,157.0,24.27593421936035,40.70269012451172,0.0,0.0,0.0,0.0,62.0,105.0,128.3699951171875,0.28057969674556216,BraTS2021_00064_flair_66.png,BraTS2021_00064,66,train
0.0,172.0,32.49537658691406,46.574283599853516,0.0,0.0,0.0,0.0,81.0,121.0,138.0,0.3671875,BraTS2021_00066_flair_0.png,BraTS2021_00066,0,train
0.0,191.0,34.206382751464844,46.959415435791016,0.0,0.0,0.0,0.0,80.0,122.0,140.0,0.3956869452662722,BraTS2021_00066_flair_10.png,BraTS2021_00066,10,train
0.0,200.0,34.54463195800781,47.74693298339844,0.0,0.0,0.0,0.0,84.0,122.0,141.0,0.3817492603550296,BraTS2021_00066_flair_5.png,BraTS2021_00066,5,train
0.0,169.0,21.16530990600586,43.46392059326172,0.0,0.0,0.0,0.0,0.0,118.0,135.0,0.19820173816568049,BraTS2021_00068_flair_56.png,BraTS2021_00068,56,train
0.0,164.0,16.599367141723633,39.15627670288086,0.0,0.0,0.0,0.0,0.0,113.0,131.0,0.15747503698224852,BraTS2021_00068_flair_61.png,BraTS2021_00068,61,train
0.0,164.0,12.244429588317871,34.27424621582031,0.0,0.0,0.0,0.0,0.0,109.0,127.0,0.11734929733727811,BraTS2021_00068_flair_66.png,BraTS2021_00068,66,train
0.0,162.0,35.049049377441406,48.822540283203125,0.0,0.0,0.0,0.0,89.0,122.0,134.0,0.375208025147929,BraTS2021_00070_flair_0.png,BraTS2021_00070,0,train
0.0,171.0,43.135032653808594,51.25617218017578,0.0,0.0,0.0,0.0,94.0,129.0,143.0,0.4530787721893491,BraTS2021_00070_flair_10.png,BraTS2021_00070,10,train
0.0,183.0,42.94746398925781,50.73512649536133,0.0,0.0,0.0,0.0,89.0,130.0,147.0,0.4629021819526627,BraTS2021_00070_flair_15.png,BraTS2021_00070,15,train
0.0,177.0,42.0996208190918,51.697959899902344,0.0,0.0,0.0,0.0,96.0,128.0,141.0,0.43345506656804733,BraTS2021_00070_flair_5.png,BraTS2021_00070,5,train
0.0,144.0,26.398807525634766,41.558773040771484,0.0,0.0,0.0,0.0,70.0,107.0,124.0,0.30958764792899407,BraTS2021_00071_flair_59.png,BraTS2021_00071,59,train
0.0,142.0,21.747203826904297,38.04676055908203,0.0,0.0,0.0,0.0,34.0,100.0,118.0,0.26749722633136097,BraTS2021_00071_flair_64.png,BraTS2021_00071,64,train
0.0,143.0,18.464889526367188,36.11405563354492,0.0,0.0,0.0,0.0,0.0,98.0,117.0,0.22330343934911243,BraTS2021_00071_flair_69.png,BraTS2021_00071,69,train
0.0,216.0,31.916627883911133,40.613670349121094,0.0,0.0,0.0,0.0,71.0,103.0,120.0,0.40597263313609466,BraTS2021_00072_flair_46.png,BraTS2021_00072,46,train
0.0,203.0,31.393606185913086,41.48158645629883,0.0,0.0,0.0,0.0,72.0,104.0,120.0,0.3848696375739645,BraTS2021_00072_flair_51.png,BraTS2021_00072,51,train
0.0,142.0,29.40925407409668,41.137359619140625,0.0,0.0,0.0,0.0,71.0,103.0,119.0,0.35387389053254437,BraTS2021_00072_flair_56.png,BraTS2021_00072,56,train
0.0,152.0,26.663808822631836,40.469852447509766,0.0,0.0,0.0,0.0,69.25,103.0,118.0,0.316198224852071,BraTS2021_00072_flair_61.png,BraTS2021_00072,61,train
0.0,145.0,22.24202537536621,37.69104766845703,0.0,0.0,0.0,0.0,61.0,97.0,115.0,0.2699010724852071,BraTS2021_00072_flair_66.png,BraTS2021_00072,66,train
0.0,133.0,24.061113357543945,34.57923126220703,0.0,0.0,0.0,0.0,56.0,92.0,104.0,0.3725036982248521,BraTS2021_00074_flair_0.png,BraTS2021_00074,0,train
0.0,211.0,25.194988250732422,39.64116668701172,0.0,0.0,0.0,0.0,62.0,103.0,122.0,0.32230029585798814,BraTS2021_00077_flair_0.png,BraTS2021_00077,0,train
0.0,182.0,23.712648391723633,36.23244094848633,0.0,0.0,0.0,0.0,55.0,96.0,119.37000274658203,0.3409994452662722,BraTS2021_00078_flair_0.png,BraTS2021_00078,0,train
0.0,191.0,28.9278621673584,37.18379592895508,0.0,0.0,0.0,0.0,62.0,97.0,115.0,0.4279077292899408,BraTS2021_00078_flair_10.png,BraTS2021_00078,10,train
0.0,176.0,29.361085891723633,37.15494918823242,0.0,0.0,0.0,0.0,62.0,97.0,116.0,0.4384014423076923,BraTS2021_00078_flair_15.png,BraTS2021_00078,15,train
0.0,150.0,25.35773468017578,35.428489685058594,0.0,0.0,0.0,0.0,57.0,93.0,113.0,0.3920580621301775,BraTS2021_00078_flair_5.png,BraTS2021_00078,5,train
0.0,207.0,23.718610763549805,38.51707077026367,0.0,0.0,0.0,0.0,60.0,102.0,122.0,0.304479474852071,BraTS2021_00081_flair_50.png,BraTS2021_00081,50,train
0.0,143.0,23.431005477905273,38.628089904785156,0.0,0.0,0.0,0.0,63.0,101.0,121.0,0.2919055103550296,BraTS2021_00081_flair_55.png,BraTS2021_00081,55,train
0.0,147.0,22.398691177368164,39.188079833984375,0.0,0.0,0.0,0.0,36.0,104.0,124.0,0.2710567677514793,BraTS2021_00081_flair_60.png,BraTS2021_00081,60,train
0.0,151.0,19.29641342163086,36.98904800415039,0.0,0.0,0.0,0.0,0.0,101.0,121.0,0.2417021079881657,BraTS2021_00081_flair_65.png,BraTS2021_00081,65,train
0.0,182.0,31.310026168823242,46.394229888916016,0.0,0.0,0.0,0.0,75.0,121.0,140.0,0.34869637573964496,BraTS2021_00084_flair_0.png,BraTS2021_00084,0,train
0.0,180.0,33.09113693237305,46.47113800048828,0.0,0.0,0.0,0.0,77.0,122.0,142.0,0.3723650147928994,BraTS2021_00084_flair_5.png,BraTS2021_00084,5,train
0.0,162.0,16.2225399017334,37.94629669189453,0.0,0.0,0.0,0.0,0.0,110.0,132.0,0.16642011834319526,BraTS2021_00084_flair_63.png,BraTS2021_00084,63,train
0.0,168.0,12.063055038452148,33.43510437011719,0.0,0.0,0.0,0.0,0.0,104.0,129.0,0.1231508875739645,BraTS2021_00084_flair_68.png,BraTS2021_00084,68,train
0.0,153.0,28.928600311279297,39.89618682861328,0.0,0.0,0.0,0.0,66.0,105.0,124.0,0.3848927514792899,BraTS2021_00085_flair_0.png,BraTS2021_00085,0,train
0.0,157.0,33.669979095458984,42.2225227355957,0.0,0.0,0.0,0.0,71.0,111.0,132.0,0.4380085059171598,BraTS2021_00085_flair_10.png,BraTS2021_00085,10,train
0.0,160.0,32.52156448364258,41.73362731933594,0.0,0.0,0.0,0.0,71.0,109.0,129.0,0.4229382396449704,BraTS2021_00085_flair_5.png,BraTS2021_00085,5,train
0.0,245.0,30.564002990722656,49.4532470703125,0.0,0.0,0.0,0.0,82.0,128.0,147.0,0.2929225221893491,BraTS2021_00087_flair_58.png,BraTS2021_00087,58,train
0.0,170.0,27.65289878845215,48.04148483276367,0.0,0.0,0.0,0.0,57.0,128.0,146.0,0.2631286982248521,BraTS2021_00087_flair_63.png,BraTS2021_00087,63,train
0.0,175.0,23.865846633911133,45.64681625366211,0.0,0.0,0.0,0.0,0.0,123.0,145.0,0.22739460059171598,BraTS2021_00087_flair_68.png,BraTS2021_00087,68,train
0.0,201.0,32.13778305053711,43.66368865966797,0.0,0.0,0.0,0.0,79.0,109.0,126.0,0.3852856878698225,BraTS2021_00088_flair_0.png,BraTS2021_00088,0,train
0.0,205.0,38.53111267089844,49.52578353881836,0.0,0.0,0.0,0.0,86.0,127.0,144.0,0.42032636834319526,BraTS2021_00089_flair_0.png,BraTS2021_00089,0,train
0.0,237.0,40.2775993347168,51.24449920654297,0.0,0.0,0.0,0.0,89.0,131.0,150.0,0.4240014792899408,BraTS2021_00089_flair_10.png,BraTS2021_00089,10,train
0.0,207.0,38.32493591308594,49.01409149169922,0.0,0.0,0.0,0.0,85.0,126.0,145.0,0.42499537721893493,BraTS2021_00089_flair_5.png,BraTS2021_00089,5,train
0.0,159.0,11.338156700134277,30.642967224121094,0.0,0.0,0.0,0.0,0.0,97.0,120.0,0.14104105029585798,BraTS2021_00089_flair_58.png,BraTS2021_00089,58,train
0.0,144.0,5.643052101135254,21.876802444458008,0.0,0.0,0.0,0.0,0.0,66.0,108.0,0.07449611686390532,BraTS2021_00089_flair_63.png,BraTS2021_00089,63,train
0.0,126.0,1.3606231212615967,10.489395141601562,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.021079881656804734,BraTS2021_00089_flair_68.png,BraTS2021_00089,68,train
0.0,174.0,32.18098068237305,48.65406036376953,0.0,0.0,0.0,0.0,81.0,125.0,143.0,0.3258598372781065,BraTS2021_00090_flair_54.png,BraTS2021_00090,54,train
0.0,178.0,29.525632858276367,47.612850189208984,0.0,0.0,0.0,0.0,78.0,124.0,141.0,0.2967594304733728,BraTS2021_00090_flair_59.png,BraTS2021_00090,59,train
0.0,164.0,25.910594940185547,45.415958404541016,0.0,0.0,0.0,0.0,43.0,120.0,139.0,0.26225036982248523,BraTS2021_00090_flair_64.png,BraTS2021_00090,64,train
0.0,165.0,22.003328323364258,42.33572769165039,0.0,0.0,0.0,0.0,0.0,114.0,134.0,0.2276719674556213,BraTS2021_00090_flair_69.png,BraTS2021_00090,69,train
0.0,149.0,28.882373809814453,40.67317581176758,0.0,0.0,0.0,0.0,71.0,102.0,119.0,0.35727163461538464,BraTS2021_00096_flair_58.png,BraTS2021_00096,58,train
0.0,143.0,25.25039291381836,38.48275375366211,0.0,0.0,0.0,0.0,65.0,99.0,116.0,0.3226932322485207,BraTS2021_00096_flair_63.png,BraTS2021_00096,63,train
0.0,127.0,21.45289421081543,35.89616775512695,0.0,0.0,0.0,0.0,54.0,93.0,110.0,0.281458025147929,BraTS2021_00096_flair_68.png,BraTS2021_00096,68,train
0.0,129.0,20.6593017578125,36.29857635498047,0.0,0.0,0.0,0.0,28.0,98.0,110.0,0.2749630177514793,BraTS2021_00097_flair_0.png,BraTS2021_00097,0,train
0.0,134.0,25.589473724365234,38.70417404174805,0.0,0.0,0.0,0.0,64.0,100.8499984741211,114.0,0.3473326553254438,BraTS2021_00097_flair_10.png,BraTS2021_00097,10,train
0.0,152.0,29.254968643188477,40.478919982910156,0.0,0.0,0.0,0.0,72.0,103.0,116.0,0.38015440088757396,BraTS2021_00097_flair_15.png,BraTS2021_00097,15,train
0.0,128.0,23.391294479370117,37.94548797607422,0.0,0.0,0.0,0.0,57.0,99.0,110.0,0.30034208579881655,BraTS2021_00097_flair_5.png,BraTS2021_00097,5,train
0.0,142.0,21.145687103271484,36.42329025268555,0.0,0.0,0.0,0.0,28.0,96.0,112.0,0.2907035872781065,BraTS2021_00097_flair_65.png,BraTS2021_00097,65,train
0.0,195.0,34.53028106689453,48.18770980834961,0.0,0.0,0.0,0.0,82.0,124.0,146.0,0.3786519970414201,BraTS2021_00098_flair_39.png,BraTS2021_00098,39,train
0.0,191.0,34.6816291809082,48.71865463256836,0.0,0.0,0.0,0.0,86.0,123.0,144.0,0.37451460798816566,BraTS2021_00098_flair_44.png,BraTS2021_00098,44,train
0.0,210.0,34.3956184387207,49.34862518310547,0.0,0.0,0.0,0.0,86.0,125.0,148.0,0.3613859097633136,BraTS2021_00098_flair_49.png,BraTS2021_00098,49,train
0.0,196.0,32.45980453491211,48.159236907958984,0.0,0.0,0.0,0.0,82.0,121.0,149.0,0.33764792899408286,BraTS2021_00098_flair_54.png,BraTS2021_00098,54,train
0.0,185.0,29.817445755004883,46.12749481201172,0.0,0.0,0.0,0.0,77.0,117.0,139.0,0.31966531065088755,BraTS2021_00098_flair_59.png,BraTS2021_00098,59,train
0.0,202.0,26.920835494995117,43.86155700683594,0.0,0.0,0.0,0.0,66.0,112.0,132.0,0.2950952292899408,BraTS2021_00098_flair_64.png,BraTS2021_00098,64,train
0.0,192.0,22.4197940826416,40.89891815185547,0.0,0.0,0.0,0.0,22.0,109.0,130.0,0.254114275147929,BraTS2021_00098_flair_69.png,BraTS2021_00098,69,train
0.0,190.0,18.78804588317871,31.7159366607666,0.0,0.0,0.0,0.0,42.0,80.0,92.0,0.2782914201183432,BraTS2021_00100_flair_0.png,BraTS2021_00100,0,train
0.0,134.0,21.562938690185547,33.12351608276367,0.0,0.0,0.0,0.0,58.0,83.0,95.0,0.32465791420118345,BraTS2021_00100_flair_10.png,BraTS2021_00100,10,train
0.0,130.0,19.446075439453125,32.27996063232422,0.0,0.0,0.0,0.0,45.0,82.0,95.0,0.2901719674556213,BraTS2021_00100_flair_5.png,BraTS2021_00100,5,train
0.0,142.0,27.384084701538086,37.8876838684082,0.0,0.0,0.0,0.0,71.0,91.0,104.0,0.35808062130177515,BraTS2021_00101_flair_0.png,BraTS2021_00101,0,train
0.0,138.0,31.11159324645996,38.43787384033203,0.0,0.0,0.0,0.0,73.0,91.0,104.0,0.41276812130177515,BraTS2021_00101_flair_10.png,BraTS2021_00101,10,train
0.0,229.0,32.22475814819336,38.60550308227539,0.0,0.0,0.0,0.0,74.0,90.0,103.0,0.42758413461538464,BraTS2021_00101_flair_15.png,BraTS2021_00101,15,train
0.0,142.0,28.937246322631836,37.8115348815918,0.0,0.0,0.0,0.0,72.0,90.0,103.0,0.38563239644970415,BraTS2021_00101_flair_5.png,BraTS2021_00101,5,train
0.0,232.0,42.01329040527344,51.8795166015625,0.0,0.0,0.0,0.0,100.0,122.0,137.0,0.41531065088757396,BraTS2021_00102_flair_22.png,BraTS2021_00102,22,train
0.0,198.0,41.12407684326172,50.931968688964844,0.0,0.0,0.0,0.0,99.0,119.0,133.0,0.4141087278106509,BraTS2021_00102_flair_27.png,BraTS2021_00102,27,train
0.0,179.0,39.787445068359375,50.194580078125,0.0,0.0,0.0,0.0,98.0,117.0,131.0,0.4062962278106509,BraTS2021_00102_flair_32.png,BraTS2021_00102,32,train
0.0,195.0,38.16112518310547,49.51631546020508,0.0,0.0,0.0,0.0,96.0,116.0,129.0,0.3909948224852071,BraTS2021_00102_flair_37.png,BraTS2021_00102,37,train
0.0,193.0,36.777042388916016,49.31336212158203,0.0,0.0,0.0,0.0,95.0,117.0,130.0,0.3720414201183432,BraTS2021_00102_flair_42.png,BraTS2021_00102,42,train
0.0,214.0,34.968265533447266,49.19248962402344,0.0,0.0,0.0,0.0,95.0,116.0,130.0,0.34765625,BraTS2021_00102_flair_47.png,BraTS2021_00102,47,train
0.0,195.0,31.955482482910156,47.74813461303711,0.0,0.0,0.0,0.0,91.0,114.0,128.0,0.3206823224852071,BraTS2021_00102_flair_52.png,BraTS2021_00102,52,train
0.0,161.0,27.69875717163086,45.128597259521484,0.0,0.0,0.0,0.0,76.0,113.0,125.0,0.285364275147929,BraTS2021_00102_flair_57.png,BraTS2021_00102,57,train
0.0,152.0,23.81585121154785,42.61771774291992,0.0,0.0,0.0,0.0,9.25,111.0,124.0,0.25053161982248523,BraTS2021_00102_flair_62.png,BraTS2021_00102,62,train
0.0,153.0,19.489274978637695,39.67904281616211,0.0,0.0,0.0,0.0,0.0,109.0,123.0,0.2067769970414201,BraTS2021_00102_flair_67.png,BraTS2021_00102,67,train
0.0,165.0,31.4454288482666,47.59690475463867,0.0,0.0,0.0,0.0,86.0,120.0,139.0,0.32814811390532544,BraTS2021_00103_flair_63.png,BraTS2021_00103,63,train
0.0,166.0,26.8143253326416,44.852779388427734,0.0,0.0,0.0,0.0,64.0,117.0,134.0,0.28349204881656803,BraTS2021_00103_flair_68.png,BraTS2021_00103,68,train
0.0,145.0,27.021564483642578,41.28683090209961,0.0,0.0,0.0,0.0,75.0,102.0,113.0,0.3121764053254438,BraTS2021_00104_flair_0.png,BraTS2021_00104,0,train
0.0,171.0,30.60881996154785,42.77967834472656,0.0,0.0,0.0,0.0,79.0,104.0,117.0,0.3627727440828402,BraTS2021_00104_flair_10.png,BraTS2021_00104,10,train
0.0,160.0,33.662513732910156,44.50401306152344,0.0,0.0,0.0,0.0,86.0,106.0,117.0,0.38105584319526625,BraTS2021_00104_flair_15.png,BraTS2021_00104,15,train
0.0,136.0,35.251686096191406,44.729515075683594,0.0,0.0,0.0,0.0,86.0,106.0,117.0,0.40067954881656803,BraTS2021_00104_flair_20.png,BraTS2021_00104,20,train
0.0,186.0,35.521427154541016,44.45192337036133,0.0,0.0,0.0,0.0,87.0,104.0,115.0,0.4083302514792899,BraTS2021_00104_flair_25.png,BraTS2021_00104,25,train
0.0,163.0,35.17737579345703,44.00736999511719,0.0,0.0,0.0,0.0,86.0,103.0,112.0,0.4061575443786982,BraTS2021_00104_flair_30.png,BraTS2021_00104,30,train
0.0,159.0,28.187870025634766,42.23733139038086,0.0,0.0,0.0,0.0,77.0,104.0,116.0,0.32373335798816566,BraTS2021_00104_flair_5.png,BraTS2021_00104,5,train
0.0,226.0,31.47163963317871,46.67742919921875,0.0,0.0,0.0,0.0,84.0,116.0,128.0,0.3335105399408284,BraTS2021_00106_flair_0.png,BraTS2021_00106,0,train
0.0,231.0,31.65132713317871,46.71929168701172,0.0,0.0,0.0,0.0,86.0,117.0,128.0,0.3375554733727811,BraTS2021_00106_flair_5.png,BraTS2021_00106,5,train
0.0,123.0,24.264793395996094,38.82158660888672,0.0,0.0,0.0,0.0,73.0,94.0,104.0,0.28994082840236685,BraTS2021_00107_flair_0.png,BraTS2021_00107,0,train
0.0,158.0,26.815319061279297,39.92649459838867,0.0,0.0,0.0,0.0,78.0,95.0,104.0,0.32206915680473375,BraTS2021_00107_flair_5.png,BraTS2021_00107,5,train
0.0,128.0,20.389930725097656,39.220680236816406,0.0,0.0,0.0,0.0,0.0,102.0,109.0,0.21819526627218935,BraTS2021_00107_flair_65.png,BraTS2021_00107,65,train
0.0,204.0,40.26206588745117,53.64595031738281,0.0,0.0,0.0,0.0,104.0,127.0,147.0,0.3872272559171598,BraTS2021_00108_flair_36.png,BraTS2021_00108,36,train
0.0,208.0,38.91611862182617,53.268699645996094,0.0,0.0,0.0,0.0,102.0,127.0,143.3699951171875,0.36873613165680474,BraTS2021_00108_flair_41.png,BraTS2021_00108,41,train
0.0,188.0,37.26504898071289,52.97453689575195,0.0,0.0,0.0,0.0,101.0,127.0,141.0,0.3468010355029586,BraTS2021_00108_flair_46.png,BraTS2021_00108,46,train
